COLOR,COMPKEY,FEEDERDIAM,FEEDERLEN,INSTDATE,MFGKEY,OUTLSZ1,OUTLSZ2,OUTLSZ3,PRESZONE,UNITTYPE,LONGKEY,PLUGGED,NONSCHE,FZONENUM,DECLREQD,HYMARKER,Letters,FLSHFRE_DAYS
BLUE,18666.0,0.0,4.38,2008-12-15 07:55:00,1009,63,150,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,7
BLUE,18901.0,0.0,1.0,2009-01-08 08:24:00,1012,63,150,63,1,HYBLWF,N,N,N,FZ-W02,N,y,S,180
BLUE,19113.0,0.0,1.79,2008-10-10 08:48:00,1004,63,63,0,4,HYBLWF,N,N,N,FZ-W03,Y,N,S,365
ORANGE,19963.0,0.0,3.53,2008-09-04 15:39:00,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W03,N,Y,S,180
BLUE,19979.0,0.0,1.15,2008-09-04 15:38:00,1001,63,150,63,3,HYBLWF,N,N,N,FZ-W03,Y,N,S,180
ORANGE,15082.0,0.0,1.27,2008-12-23 09:55:00,1022,63,63,0,1,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,15083.0,0.0,3.38,2008-07-08 13:03:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W04,N,Y,S,180
BLUE,15084.0,0.0,4.08,2008-09-02 08:23:00,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
BLUE,15085.0,0.0,1.23,2008-11-14 08:57:00,1004,63,63,0,3,HYBLWF,N,N,N,FZ-W01,Y,y,S,180
BLUE,15096.0,0.0,1.1,2008-12-04 09:17:00,1012,63,63,0,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,18911.0,0.0,3.93,1997-02-07,1029,63,150,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,20005.0,0.0,3.48,2008-10-15 08:33:00,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W03,N,y,S,180
GREEN,15952.0,0.0,3.33,1982-08-01,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,20445.0,0.0,3.64,2008-12-18 16:33:00,1022,63,63,0,1,HYBLWF,N,N,N,FZ-W01,N,y,S,180
BLUE,20456.0,0.0,2.97,2008-09-02 08:23:00,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
BLUE,20468.0,0.0,3.33,2008-09-02 08:23:00,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W01,Y,y,S,180
BLUE,20473.0,0.0,1.19,2008-10-10 08:48:00,1004,63,63,0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,365
GREEN,20478.0,0.0,1.81,2008-12-23 09:49:00,1881,63,150,63,2,HYBLWF,N,N,N,FZ-W01,Y,N,S,180
BLUE,20482.0,0.0,1.63,2008-11-12 10:33:00,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
BLUE,20696.0,0.0,3.17,2008-09-03 11:16:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W03,N,N,S,365
BLUE,18284.0,0.0,3.69,2008-05-15 07:54:00,1012,63,150,63,1,HYBLWF,N,N,N,FZ-W02,N,N,S,90
BLUE,18287.0,0.0,1.35,2008-11-20 11:03:00,1022,63,150,63,2,HYBLWF,N,N,N,FZ-W01,N,Y,S,21
BLUE,16782.0,0.0,5.3,2008-11-17 08:49:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,16784.0,0.0,1.42,2008-06-24 10:26:00,1009,63,150,63,3,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,16791.0,0.0,3.6,2008-05-28 23:00:00,1022,63,63,0,4A,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,20707.0,0.0,0.0,2008-07-14 09:47:00,1012,63,150,63,3,HYBLWF,N,N,N,FZ-W04,N,Y,S,7
BLUE,19135.0,0.0,1.31,2007-08-29 10:38:00,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,18701.0,0.0,3.78,2008-09-04 07:57:00,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W01,N,y,S,365
GREEN,18723.0,0.0,0.97,2008-12-04 09:34:00,1012,63,63,0,2,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,18728.0,0.0,3.02,1989-05-01,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,18730.0,0.0,3.44,2008-07-04 09:42:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W04,Y,N,S,180
GREEN,18735.0,0.0,3.37,1992-02-01,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W03,N,y,S,365
BLUE,18936.0,0.0,3.37,2009-01-07 08:41:00,1009,63,150,63,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,19180.0,0.0,4.22,2008-12-17 09:39:00,1022,63,150,63,1,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,20010.0,0.0,3.29,1989-01-17,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,20028.0,0.0,4.2,1990-06-01,1009,63,150,63,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,19576.0,0.0,1.0,1998-07-01,1881,63,150,63,1,HYBLWF,N,N,N,FZ-W01,Y,Y,S,180
BLUE,19596.0,0.0,3.41,2008-09-03 17:14:00,1012,63,150,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,19824.0,0.0,1.2,2008-10-10 08:48:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W03,N,y,S,180
BLUE,19826.0,0.0,2.61,2008-10-15 08:37:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W03,N,y,S,180
BLUE,20051.0,0.0,1.0,2008-01-09 07:49:00,1881,63,150,63,3,HYBLWF,N,N,N,FZ-W04,N,N,S,90
BLUE,20055.0,0.0,2.43,2009-01-12 10:03:00,1022,63,150,63,1,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,20057.0,0.0,3.6,2008-12-17 10:05:00,1004,63,63,0,1,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,20299.0,0.0,3.85,2008-06-06 11:07:00,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,20305.0,0.0,1.0,1990-02-01,1009,63,150,63,4,HYBLWF,N,N,N,FZ-W04,N,y,S,30
BLUE,20306.0,0.0,3.3,2008-08-21 07:55:00,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W01,N,Y,S,180
BLUE,20316.0,0.0,3.82,2008-05-29 09:01:00,1022,63,63,0,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,21164.0,0.0,5.81,2008-12-17 10:03:00,1022,63,150,63,1,HYBLWF,N,N,N,FZ-W02,N,N,S,90
BLUE,19196.0,0.0,0.98,1988-10-01,1022,63,150,63,2,HYBLWF,N,N,N,FZ-W02,N,N,S,90
BLUE,19211.0,0.0,1.34,2009-01-12 09:57:00,1012,63,150,63,1,HYBLWF,N,N,N,FZ-W02,N,N,S,180
GREEN,19213.0,0.0,3.58,1991-07-01,1009,63,150,63,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,18584.0,0.0,3.13,2008-09-15 09:54:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W03,N,y,S,180
BLUE,18148.0,0.0,1.46,2007-08-28 14:00:00,1022,63,63,0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,365
GREEN,18150.0,0.0,1.11,2008-12-11 09:59:00,1003,63,63,0,2,HYBLWF,N,N,N,FZ-W01,N,N,S,365
BLUE,19222.0,0.0,3.59,1982-11-01,1022,63,63,0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,19233.0,0.0,1.41,2008-11-18 11:46:00,1022,63,150,63,2,HYBLWF,N,N,N,FZ-W01,N,Y,S,365
BLUE,19235.0,0.0,4.25,2008-05-20 08:29:00,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,19237.0,0.0,1.06,2008-11-18 23:00:00,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W01,N,Y,S,180
BLUE,20061.0,0.0,3.65,2008-09-04 07:57:00,1012,63,150,63,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
ORANGE,20065.0,0.0,3.51,2008-09-04 07:57:00,1012,63,150,63,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
BLUE,19462.0,0.0,3.53,2008-11-17 08:49:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,19466.0,0.0,1.32,2008-01-29 08:00:00,1004,63,63,0,1,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,20343.0,0.0,1.35,2008-08-20 08:30:00,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
GREEN,19642.0,0.0,3.5,2008-09-09 23:00:00,1012,63,63,0,5,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,19646.0,0.0,3.19,2008-08-20 08:29:00,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W01,N,y,S,365
BLUE,19655.0,0.0,2.68,1990-09-01,1009,63,150,63,1,HYBLWF,N,N,N,FZ-W02,Y,Y,S,180
BLUE,19656.0,0.0,1.0,2008-10-10 13:47:00,1009,63,150,63,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,180
BLUE,19660.0,0.0,2.48,2008-11-20 10:15:00,1009,63,150,63,3,HYBLWF,N,N,N,FZ-W01,Y,N,S,180
BLUE,19662.0,0.0,4.17,2008-12-16 10:57:00,1022,63,150,63,1,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,19667.0,0.0,4.4,2007-08-31 15:44:00,1009,63,150,63,2,HYBLWF,N,N,N,FZ-W02,N,N,S,365
BLUE,19668.0,0.0,11.8,2007-08-31 15:44:00,1009,63,150,63,2,HYBLWF,N,N,N,FZ-W02,N,N,S,365
ORANGE,19025.0,0.0,1.38,1999-10-01,1022,63,63,0,2,HYBLWF,N,N,N,FZ-W01,N,N,S,90
BLUE,19856.0,0.0,1.35,2008-11-12 10:33:00,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
BLUE,19858.0,0.0,3.61,2008-08-26 11:11:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W03,Y,N,S,365
ORANGE,19864.0,0.0,1.17,2008-06-06 11:07:00,1009,63,63,0,3,HYBLWF,N,N,N,FZ-W01,N,N,S,365
BLUE,20081.0,0.0,3.44,2008-08-25 09:24:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W01,N,Y,S,180
GREEN,20091.0,0.0,1.45,2008-12-04 09:34:00,1881,63,150,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,180
GREEN,20093.0,0.0,3.69,2008-08-21 07:55:00,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W01,N,Y,S,180
GREEN,20104.0,0.0,1.02,2008-10-14 10:47:00,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W03,Y,y,S,180
ORANGE,20106.0,0.0,3.26,2008-09-18 09:18:00,1022,63,150,63,5,HYBLWF,N,N,N,FZ-W03,N,y,S,180
ORANGE,20107.0,0.0,3.3,2008-09-05 10:59:00,1022,63,150,63,5,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,20110.0,0.0,1.29,2008-04-28 10:44:00,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,20365.0,0.0,1.23,2001-03-15 23:00:00,1022,63,150,63,2A,HYBLWF,N,N,N,FZ-W01,N,y,S,365
BLUE,20368.0,0.0,1.0,2008-09-05 14:45:00,1009,63,150,63,4,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,21202.0,0.0,1.22,2008-09-04 09:54:00,1022,63,150,63,5,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,19681.0,0.0,2.75,1997-10-01,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W03,Y,Y,S,180
GREEN,20775.0,0.0,1.37,2007-08-03 08:13:00,1022,63,63,0,2,HYBLWF,N,N,N,FZ-W01,N,N,S,90
BLUE,21035.0,0.0,1.24,2008-12-18 16:33:00,1009,63,63,0,1,HYBLWF,N,N,N,FZ-W01,N,y,S,180
BLUE,21218.0,0.0,3.73,2008-09-02 08:23:00,1022,63,150,63,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
BLUE,21225.0,0.0,4.59,2008-09-08 11:09:00,1009,63,150,63,5,HYBLWF,N,N,N,FZ-W03,N,N,S,365
BLUE,21233.0,0.0,3.61,2008-11-17 08:52:00,1022,63,63,0,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,17953.0,0.0,1.44,1990-02-01,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W03,N,N,S,60
BLUE,17968.0,0.0,1.06,2008-12-11 09:03:00,1881,63,150,63,2,HYBLWF,N,N,N,FZ-W02,N,N,S,365
BLUE,17975.0,0.0,1.07,2008-05-13 12:16:00,1022,63,63,0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,20810.0,0.0,3.37,2009-09-25 11:15:00,1021,63,63,0,1,HYBLWF,N,N,N,FZ-W01,Y,Y,S,30
BLUE,18182.0,0.0,1.25,2008-10-27 10:17:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W03,N,N,S,14
BLUE,18184.0,0.0,1.27,2008-09-03 11:15:00,1022,63,150,63,4,HYBLWF,N,N,N,FZ-W03,Y,N,S,14
GREEN,19256.0,0.0,1.72,2008-12-22 10:36:00,1012,63,150,63,1,HYBLWF,N,N,N,FZ-W01,Y,y,S,180
BLUE,18620.0,0.0,1.27,2009-01-07 08:41:00,1012,63,63,0,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,365
GREEN,18626.0,0.0,6.5,2009-01-02 15:31:00,1004,63.0,63.0,0.0,1,HYBLWF,N,N,N,FZ-W02,Y,Y,S,180
BLUE,18834.0,0.0,3.27,2008-09-30 12:07:00,1022,63.0,63.0,0.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,18839.0,0.0,3.79,2009-10-09 09:43:00,1881,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,N,S,90
GREEN,20251.0,0.0,1.39,2008-12-15 07:55:00,1022,63.0,63.0,0.0,2A,HYBLWF,N,N,N,FZ-W01,N,N,S,180
GREEN,15076.0,0.0,1.22,2008-12-15 07:55:00,1022,63.0,63.0,0.0,2A,HYBLWF,N,N,N,FZ-W01,N,N,S,90
BLUE,13177.0,0.0,3.21,2009-01-12 10:05:00,1009,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,N,Y,S,365
BLUE,6767.0,0.0,1.0,2008-10-06 08:25:00,1022,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
BLUE,456949.0,0.0,3.71,2008-12-03 10:45:00,1012,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,456950.0,0.0,1.39,2008-12-03 10:45:00,1012,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,22094.0,0.0,1.03,2008-12-15 07:56:00,1003,63.0,63.0,0.0,1,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,22102.0,0.0,0.88,2008-02-22 23:00:00,1022,63.0,63.0,0.0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,22103.0,0.0,2.06,2008-06-02 11:27:00,1022,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,180
ORANGE,22110.0,0.0,1.31,2008-06-18 12:12:00,1022,63.0,63.0,0.0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,21429.0,0.0,3.46,2008-04-09 08:03:00,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W01,N,N,S,365
BLUE,21433.0,0.0,1.05,2008-09-09 09:38:00,1117,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,365
BLUE,21456.0,0.0,4.12,1996-04-01,1009,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,2755.0,0.0,4.0,2008-09-18 11:52:00,1022,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
BLUE,21633.0,0.0,1.46,2008-11-14 08:57:00,1022,63.0,63.0,0.0,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
GREEN,22913.0,0.0,3.13,2008-09-02 08:23:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W01,Y,y,S,180
BLUE,22300.0,0.0,3.48,2008-06-23 11:35:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,22320.0,0.0,1.73,2006-08-15 23:00:00,1009,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,21055.0,0.0,2.08,2008-12-19 08:03:00,1012,63.0,63.0,0.0,2,HYBLWF,N,N,N,FZ-W01,N,N,S,90
BLUE,21057.0,0.0,1.3,2008-12-17 10:07:00,1012,63.0,63.0,0.0,2,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,21079.0,0.0,3.62,2008-06-09 11:23:00,1022,63.0,63.0,0.0,3,HYBLWF,N,N,N,FZ-W02,N,y,S,180
BLUE,21082.0,0.0,1.37,2008-07-10 09:27:00,1004,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,6367.0,0.0,1.2,2008-09-23 09:03:00,1022,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C01,Y,N,B,365
BLUE,457973.0,0.0,1.48,2008-05-08 11:25:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W02,Y,y,S,180
BLUE,3767.0,0.0,1.2,2007-10-04 07:09:00,1881,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C03,Y,N,S,180
GREEN,458205.0,0.0,1.39,2008-09-23 08:49:00,1881,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,365
BLUE,22333.0,0.0,3.64,2009-01-09 11:56:00,1009,63.0,63.0,0.0,1,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,12425.0,0.0,3.36,2008-05-29 08:55:00,1022,63.0,63.0,0.0,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,22539.0,0.0,3.42,2008-09-05 14:51:00,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,180
GREEN,13426.0,0.0,1.29,1992-05-01,1022,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,N,N,S,365
GREEN,12759.0,0.0,3.94,1997-12-01,1022,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,N,Y,S,180
BLUE,17519.0,0.0,4.04,2008-09-03 11:13:00,1022,63.0,63.0,0.0,4A,HYBLWF,N,N,N,FZ-W03,N,Y,S,180
BLUE,21258.0,0.0,1.72,2008-06-02 11:27:00,1012,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,365
BLUE,21271.0,0.0,3.39,2008-10-14 10:14:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W03,N,Y,S,180
BLUE,21275.0,0.0,2.16,2008-12-05 09:42:00,1022,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W02,N,y,S,30
BLUE,21277.0,0.0,3.94,1979-11-01,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
GREEN,21281.0,0.0,3.63,2008-09-17 18:20:00,1022,63.0,150.0,63.0,4A,HYBLWF,N,N,N,FZ-W03,N,N,S,365
BLUE,21283.0,0.0,3.64,2007-07-19 23:00:00,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,21303.0,0.0,3.13,1990-11-01,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,14261.0,0.0,2.41,2009-09-21 12:02:00,1022,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,4591.0,0.0,1.0,2004-11-10 08:16:00,1012,63.0,63.0,0.0,5,HYBLWF,N,N,Y,FZ-C02,N,Y,B,365
ORANGE,3917.0,0.0,0.9,2008-10-09 10:26:00,1012,63.0,63.0,0.0,5,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
ORANGE,4763.0,0.0,1.0,2008-07-16 08:23:00,1012,63.0,63.0,0.0,5,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
BLUE,5571.0,0.0,1.2,2008-08-05 13:38:00,1012,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
BLUE,6090.0,0.0,1.0,2008-07-15 10:30:00,1012,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
BLUE,6725.0,0.0,1.0,2006-04-07 12:35:00,1022,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
GREEN,458887.0,0.0,1.0,2008-10-21 09:26:00,1001,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W04,N,N,S,180
GREEN,458891.0,0.0,1.0,2008-10-21 09:26:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W04,N,N,S,180
GREEN,17999.0,0.0,3.61,2008-09-16 09:07:00,1022,63.0,63.0,0.0,4A,HYBLWF,N,N,N,FZ-W03,N,Y,S,90
BLUE,459388.0,0.0,1.0,2008-07-07 11:05:00,1012,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,Y,y,S,14
BLUE,19323.0,0.0,1.74,1990-10-01,1012,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W02,N,Y,S,90
ORANGE,19334.0,0.0,1.4,2008-11-17 08:56:00,1022,63.0,63.0,0.0,2,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,458902.0,0.0,2.83,2008-09-22 11:46:00,1022,63.0,150.0,63.0,5A,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
BLUE,1472.0,0.0,3.5,2008-10-08 08:28:00,1009,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,N,N,B,365
GREEN,459397.0,0.0,4.78,2008-11-18 10:41:00,1001,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W01,N,Y,S,180
BLUE,459409.0,0.0,4.84,1998-08-01,1881,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,Y,Y,S,365
GREEN,459414.0,0.0,1.11,1998-08-01,1881,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,Y,Y,S,180
BLUE,21684.0,0.0,1.14,2008-09-04 09:34:00,1881,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W01,N,y,S,365
BLUE,21685.0,0.0,3.82,2008-08-28 23:00:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W01,N,N,S,90
GREEN,21689.0,0.0,1.32,2008-10-15 08:33:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W03,N,y,S,180
BLUE,21697.0,0.0,3.64,2008-08-25 09:28:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W03,N,y,S,365
BLUE,20185.0,0.0,3.48,2008-09-04 09:36:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W01,N,y,S,365
ORANGE,20204.0,0.0,1.22,2008-12-17 15:33:00,1022,63.0,63.0,0.0,1,HYBLWF,N,N,N,FZ-W01,Y,Y,S,365
ORANGE,20205.0,0.0,1.02,2008-12-16 10:53:00,1022,63.0,63.0,0.0,1,HYBLWF,N,N,N,FZ-W01,N,N,S,90
BLUE,20215.0,0.0,1.72,2008-12-11 09:03:00,1009,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,365
BLUE,659711.0,150.0,3.066,2003-04-01,1881,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C02,N,N,B,365
BLUE,22942.0,0.0,3.41,2008-07-09 09:15:00,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
GREEN,22943.0,0.0,4.7,2008-09-04 10:06:00,1022,63.0,150.0,63.0,5A,HYBLWF,N,N,N,FZ-W03,N,y,S,180
BLUE,22945.0,0.0,1.32,1987-11-02,1009,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W02,N,y,S,60
BLUE,22964.0,0.0,12.6,2008-09-04 09:54:00,1022,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,429804.0,0.0,3.63,2009-12-21 09:12:00,1001,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,Y,N,S,180
BLUE,429806.0,0.0,4.3,2007-09-04 23:00:00,1001,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,N,Y,S,365
BLUE,22340.0,0.0,3.9,2008-06-24 15:50:00,1022,63.0,63.0,0.0,3,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
GREEN,22351.0,0.0,3.54,2008-10-10 11:10:00,1022,63.0,150.0,63.0,4A,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
GREEN,22564.0,0.0,3.63,2008-08-20 08:30:00,1022,63.0,63.0,0.0,3,HYBLWF,N,N,N,FZ-W01,N,Y,S,180
BLUE,458221.0,0.0,4.82,1998-07-15,1881,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,Y,N,S,180
BLUE,458224.0,0.0,1.33,2008-09-30 10:10:00,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,y,S,120
GREEN,458236.0,0.0,1.46,1999-10-29,1117,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,365
BLUE,22234.0,0.0,1.0,2008-06-17 11:17:00,1004,63.0,63.0,0.0,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
GREEN,13946.0,0.0,1.18,2008-07-04 09:42:00,1009,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,22587.0,0.0,1.48,2008-12-03 10:45:00,1009,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,2846.0,0.0,1.2,2008-10-17 15:38:00,1012,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C01,N,Y,B,365
BLUE,8976.0,0.0,1.2,2008-08-29 10:22:00,1012,63.0,63.0,0.0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,7191.0,0.0,1.2,2008-07-18 09:40:00,1012,63.0,63.0,0.0,5,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
GREEN,18496.0,0.0,3.31,2008-09-05 14:50:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W03,N,Y,S,180
BLUE,18527.0,0.0,3.2,2008-09-04 09:34:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W01,Y,y,S,180
ORANGE,18529.0,0.0,3.73,2008-09-04 10:52:00,1004,63.0,63.0,0.0,3,HYBLWF,N,N,N,FZ-W01,N,Y,S,180
GREEN,18531.0,0.0,1.17,2008-06-06 11:07:00,1009,63.0,63.0,0.0,3,HYBLWF,N,N,N,FZ-W01,N,N,S,365
